"DSC_CTY"|"COD_DAY"|"SHT_COD_MNT"|"DSC_ENG_GRP_RNV"|"DSC_OPR_REG"|QTY_LIC_DAY
"BRAZIL"|"2023-11-07"|"11"|"TRUCKS"|"Belo horizonte"|24
"BRAZIL"|"2023-11-16"|"11"|"TRUCKS"|"Porto alegre"|18
"BRAZIL"|"2023-11-24"|"11"|"BUS"|"Centro oeste"|4
"BRAZIL"|"2023-11-30"|"11"|"TRUCKS"|"Espirito santo"|12
"BRAZIL"|"2023-11-01"|"11"|"BUS"|"Recife"|13
"BRAZIL"|"2023-11-20"|"11"|"PASSENGER"|"Interior paulista a"|5
"BRAZIL"|"2023-11-22"|"11"|"BUS"|"Centro oeste"|6
"BRAZIL"|"2023-11-14"|"11"|"TRUCKS"|"Espirito santo"|4
"BRAZIL"|"2023-11-20"|"11"|"BUS"|"Interior paulista b"|1
"BRAZIL"|"2023-11-24"|"11"|"BUS"|"Brasilia"|4
"BRAZIL"|"2023-11-07"|"11"|"TRUCKS"|"Interior paulista b"|27
"BRAZIL"|"2023-11-03"|"11"|"TRUCKS"|"Porto alegre"|27
"BRAZIL"|"2023-11-27"|"11"|"TRUCKS"|"Fortaleza"|5
"BRAZIL"|"2023-11-07"|"11"|"BUS"|"Porto alegre"|1
"BRAZIL"|"2023-11-09"|"11"|"TRUCKS"|"Rio de janeiro"|11
"BRAZIL"|"2023-11-16"|"11"|"BUS"|"Belem"|19
"BRAZIL"|"2023-11-09"|"11"|"BUS"|"Fortaleza"|4
"BRAZIL"|"2023-11-08"|"11"|"BUS"|"Interior mg"|24
"BRAZIL"|"2023-11-29"|"11"|"BUS"|"Fortaleza"|9
"BRAZIL"|"2023-11-18"|"11"|"LIGHT COMMERCIAL"|"Parana"|1
"BRAZIL"|"2023-11-13"|"11"|"BUS"|"Interior mg"|12
"BRAZIL"|"2023-11-08"|"11"|"BUS"|"Parana"|4
"BRAZIL"|"2023-11-23"|"11"|"BUS"|"Parana"|25
"BRAZIL"|"2023-11-24"|"11"|"TRUCKS"|"Brasilia"|4
"BRAZIL"|"2023-11-21"|"11"|"BUS"|"Recife"|11
"BRAZIL"|"2023-11-09"|"11"|"BUS"|"Interior mg"|10
"BRAZIL"|"2023-11-02"|"11"|"PASSENGER"|"Parana"|2
"BRAZIL"|"2023-11-18"|"11"|"TRUCKS"|"Santa catarina"|1
"BRAZIL"|"2023-11-23"|"11"|"BUS"|"Interior mg"|10
"BRAZIL"|"2023-11-28"|"11"|"BUS"|"Interior paulista a"|7
"BRAZIL"|"2023-11-13"|"11"|"BUS"|"Belo horizonte"|9
"BRAZIL"|"2023-11-07"|"11"|"BUS"|"Belem"|7
"BRAZIL"|"2023-11-30"|"11"|"BUS"|"Espirito santo"|2
"BRAZIL"|"2023-11-27"|"11"|"BUS"|"Rio de janeiro"|1
"BRAZIL"|"2023-11-24"|"11"|"BUS"|"Espirito santo"|1
"BRAZIL"|"2023-11-21"|"11"|"BUS"|"Rio de janeiro"|12
"BRAZIL"|"2023-11-17"|"11"|"BUS"|"Interior paulista b"|13
"BRAZIL"|"2023-11-21"|"11"|"BUS"|"Brasilia"|1
"BRAZIL"|"2023-11-10"|"11"|"BUS"|"Interior paulista b"|5
"BRAZIL"|"2023-11-29"|"11"|"BUS"|"Parana"|14
"BRAZIL"|"2023-11-10"|"11"|"BUS"|"Parana"|3
"BRAZIL"|"2023-11-20"|"11"|"TRUCKS"|"Sao paulo"|1
"BRAZIL"|"2023-11-01"|"11"|"BUS"|"Belo horizonte"|16
"BRAZIL"|"2023-11-06"|"11"|"BUS"|"Belem"|9
"BRAZIL"|"2023-11-03"|"11"|"PASSENGER"|"Interior mg"|1
"BRAZIL"|"2023-12-09"|"12"|"PASSENGER"|"Interior paulista a"|24
"BRAZIL"|"2023-12-09"|"12"|"PASSENGER"|"Brasilia"|53
"BRAZIL"|"2023-12-09"|"12"|"LIGHT COMMERCIAL"|"Santa catarina"|7
"BRAZIL"|"2023-12-09"|"12"|"PASSENGER"|"Centro oeste"|10
"BRAZIL"|"2023-12-05"|"12"|"LIGHT COMMERCIAL"|"Porto alegre"|92
"BRAZIL"|"2023-12-05"|"12"|"LIGHT COMMERCIAL"|"Interior paulista a"|148
"BRAZIL"|"2023-12-05"|"12"|"TRUCKS"|"Interior mg"|23
"BRAZIL"|"2023-12-05"|"12"|"BUS"|"Interior paulista a"|3
"BRAZIL"|"2023-12-05"|"12"|"BUS"|"Belo horizonte"|12
"BRAZIL"|"2023-12-05"|"12"|"BUS"|"Centro oeste"|12
"BRAZIL"|"2023-12-08"|"12"|"PASSENGER"|"Interior paulista b"|296
"BRAZIL"|"2023-12-12"|"12"|"PASSENGER"|"Parana"|460
"BRAZIL"|"2023-12-12"|"12"|"PASSENGER"|"Espirito santo"|136
"BRAZIL"|"2023-12-12"|"12"|"TRUCKS"|"Belem"|30
"BRAZIL"|"2023-12-12"|"12"|"BUS"|"Interior mg"|8
"BRAZIL"|"2023-12-14"|"12"|"PASSENGER"|"Brasilia"|261
"BRAZIL"|"2023-12-14"|"12"|"LIGHT COMMERCIAL"|"Interior paulista a"|146
"BRAZIL"|"2023-12-14"|"12"|"PASSENGER"|"Belo horizonte"|1551
"BRAZIL"|"2023-12-14"|"12"|"PASSENGER"|"Porto alegre"|369
"BRAZIL"|"2023-12-14"|"12"|"TRUCKS"|"Espirito santo"|42
"BRAZIL"|"2023-12-14"|"12"|"TRUCKS"|"Centro oeste"|63
"BRAZIL"|"2023-12-14"|"12"|"TRUCKS"|"Parana"|67
"BRAZIL"|"2023-12-14"|"12"|"LIGHT COMMERCIAL"|"Parana"|184
"BRAZIL"|"2023-12-14"|"12"|"BUS"|"Belo horizonte"|15
"BRAZIL"|"2023-10-31"|"10"|"TRUCKS"|"Rio de janeiro"|42
"BRAZIL"|"2023-12-13"|"12"|"PASSENGER"|"Centro oeste"|505
"BRAZIL"|"2023-12-13"|"12"|"LIGHT COMMERCIAL"|"Recife"|257
"BRAZIL"|"2023-12-13"|"12"|"LIGHT COMMERCIAL"|"Sao paulo"|314
"BRAZIL"|"2023-12-13"|"12"|"TRUCKS"|"Belo horizonte"|208
"BRAZIL"|"2023-12-08"|"12"|"TRUCKS"|"Fortaleza"|8
"BRAZIL"|"2023-12-08"|"12"|"TRUCKS"|"Sao paulo"|25
"BRAZIL"|"2023-12-14"|"12"|"BUS"|"Recife"|2
"BRAZIL"|"2023-12-10"|"12"|"PASSENGER"|"Recife"|1
"BRAZIL"|"2023-12-13"|"12"|"BUS"|"Interior mg"|4
"BRAZIL"|"2023-12-12"|"12"|"BUS"|"Belem"|16
"BRAZIL"|"2023-12-13"|"12"|"BUS"|"Brasilia"|3
"BRAZIL"|"2023-12-08"|"12"|"BUS"|"Fortaleza"|1
"BRAZIL"|"2023-12-12"|"12"|"BUS"|"Parana"|1
"BRAZIL"|"2023-12-11"|"12"|"PASSENGER"|"Centro oeste"|356
"BRAZIL"|"2023-12-11"|"12"|"LIGHT COMMERCIAL"|"Fortaleza"|53
"BRAZIL"|"2023-12-11"|"12"|"LIGHT COMMERCIAL"|"Espirito santo"|33
"BRAZIL"|"2023-12-11"|"12"|"LIGHT COMMERCIAL"|"Parana"|122
"BRAZIL"|"2023-12-11"|"12"|"LIGHT COMMERCIAL"|"Porto alegre"|95
"BRAZIL"|"2023-12-01"|"12"|"PASSENGER"|"Porto alegre"|510
"BRAZIL"|"2023-12-01"|"12"|"PASSENGER"|"Fortaleza"|187
"BRAZIL"|"2023-12-01"|"12"|"LIGHT COMMERCIAL"|"Centro oeste"|191
"BRAZIL"|"2023-12-01"|"12"|"PASSENGER"|"Belem"|242
"BRAZIL"|"2023-12-01"|"12"|"TRUCKS"|"Rio de janeiro"|11
"BRAZIL"|"2023-12-04"|"12"|"PASSENGER"|"Porto alegre"|427
"BRAZIL"|"2023-12-04"|"12"|"PASSENGER"|"Santa catarina"|326
"BRAZIL"|"2023-12-04"|"12"|"LIGHT COMMERCIAL"|"Porto alegre"|107
"BRAZIL"|"2023-12-04"|"12"|"LIGHT COMMERCIAL"|"Fortaleza"|60
"BRAZIL"|"2023-12-11"|"12"|"LIGHT COMMERCIAL"|"Centro oeste"|164
"BRAZIL"|"2023-12-04"|"12"|"BUS"|"Centro oeste"|12
"BRAZIL"|"2023-12-04"|"12"|"TRUCKS"|"Porto alegre"|16
"BRAZIL"|"2023-12-04"|"12"|"BUS"|"Porto alegre"|2
"BRAZIL"|"2023-12-04"|"12"|"BUS"|"Parana"|2
"BRAZIL"|"2023-12-11"|"12"|"TRUCKS"|"Espirito santo"|16
"BRAZIL"|"2023-12-03"|"12"|"PASSENGER"|"Recife"|7
"BRAZIL"|"2023-12-03"|"12"|"PASSENGER"|"Parana"|1
"BRAZIL"|"2023-12-01"|"12"|"TRUCKS"|"Espirito santo"|13
"BRAZIL"|"2023-12-01"|"12"|"BUS"|"Rio de janeiro"|22
"BRAZIL"|"2023-12-11"|"12"|"BUS"|"Centro oeste"|1
"BRAZIL"|"2023-11-02"|"11"|"PASSENGER"|"Brasilia"|1
"BRAZIL"|"2023-11-14"|"11"|"BUS"|"Interior paulista a"|2
"BRAZIL"|"2023-11-30"|"11"|"BUS"|"Interior paulista a"|4
"BRAZIL"|"2023-11-19"|"11"|"LIGHT COMMERCIAL"|"Sao paulo"|1
"BRAZIL"|"2023-11-08"|"11"|"BUS"|"Rio de janeiro"|1
"BRAZIL"|"2023-11-22"|"11"|"BUS"|"Belem"|2
"BRAZIL"|"2023-11-28"|"11"|"BUS"|"Brasilia"|1
"BRAZIL"|"2023-12-07"|"12"|"PASSENGER"|"Rio de janeiro"|407
"BRAZIL"|"2023-12-07"|"12"|"PASSENGER"|"Santa catarina"|419
"BRAZIL"|"2023-12-07"|"12"|"LIGHT COMMERCIAL"|"Centro oeste"|221
"BRAZIL"|"2023-12-07"|"12"|"PASSENGER"|"Belo horizonte"|1642
"BRAZIL"|"2023-12-07"|"12"|"LIGHT COMMERCIAL"|"Sao paulo"|198
"BRAZIL"|"2023-10-31"|"10"|"LIGHT COMMERCIAL"|"Recife"|233
"BRAZIL"|"2023-10-31"|"10"|"PASSENGER"|"Interior paulista a"|862
"BRAZIL"|"2023-10-31"|"10"|"LIGHT COMMERCIAL"|"Interior paulista a"|172
"BRAZIL"|"2023-10-31"|"10"|"PASSENGER"|"Rio de janeiro"|516
"BRAZIL"|"2023-10-31"|"10"|"PASSENGER"|"Belo horizonte"|5954
"BRAZIL"|"2023-12-06"|"12"|"LIGHT COMMERCIAL"|"Centro oeste"|312
"BRAZIL"|"2023-12-06"|"12"|"BUS"|"Espirito santo"|2
"BRAZIL"|"2023-12-06"|"12"|"PASSENGER"|"Rio de janeiro"|413
"BRAZIL"|"2023-12-06"|"12"|"LIGHT COMMERCIAL"|"Fortaleza"|76
"BRAZIL"|"2023-12-06"|"12"|"PASSENGER"|"Interior mg"|238
"BRAZIL"|"2023-12-06"|"12"|"LIGHT COMMERCIAL"|"Santa catarina"|88
"BRAZIL"|"2023-12-06"|"12"|"BUS"|"Sao paulo"|8
"BRAZIL"|"2023-12-07"|"12"|"LIGHT COMMERCIAL"|"Belo horizonte"|363
"BRAZIL"|"2023-12-07"|"12"|"BUS"|"Interior paulista a"|14
"BRAZIL"|"2023-12-06"|"12"|"BUS"|"Belem"|2
"BRAZIL"|"2023-12-07"|"12"|"TRUCKS"|"Brasilia"|3
"BRAZIL"|"2023-11-04"|"11"|"TRUCKS"|"Interior paulista b"|4
"BRAZIL"|"2023-11-29"|"11"|"PASSENGER"|"Interior paulista a"|824
"BRAZIL"|"2023-11-10"|"11"|"PASSENGER"|"Sao paulo"|1007
"BRAZIL"|"2023-11-21"|"11"|"TRUCKS"|"Centro oeste"|37
"BRAZIL"|"2023-11-13"|"11"|"PASSENGER"|"Interior mg"|223
"BRAZIL"|"2023-11-30"|"11"|"LIGHT COMMERCIAL"|"Sao paulo"|208
"BRAZIL"|"2023-11-01"|"11"|"PASSENGER"|"Rio de janeiro"|316
"BRAZIL"|"2023-11-23"|"11"|"PASSENGER"|"Interior paulista b"|102
"BRAZIL"|"2023-11-24"|"11"|"PASSENGER"|"Centro oeste"|608
"BRAZIL"|"2023-11-18"|"11"|"LIGHT COMMERCIAL"|"Sao paulo"|24
"BRAZIL"|"2023-11-28"|"11"|"PASSENGER"|"Centro oeste"|461
"BRAZIL"|"2023-11-30"|"11"|"PASSENGER"|"Belem"|786
"BRAZIL"|"2023-11-23"|"11"|"TRUCKS"|"Parana"|66
"BRAZIL"|"2023-11-27"|"11"|"LIGHT COMMERCIAL"|"Belem"|164
"BRAZIL"|"2023-11-23"|"11"|"PASSENGER"|"Porto alegre"|382
"BRAZIL"|"2023-11-22"|"11"|"LIGHT COMMERCIAL"|"Interior paulista b"|156
"BRAZIL"|"2023-11-30"|"11"|"PASSENGER"|"Sao paulo"|4202
"BRAZIL"|"2023-11-22"|"11"|"PASSENGER"|"Centro oeste"|414
"BRAZIL"|"2023-11-20"|"11"|"PASSENGER"|"Belem"|172
"BRAZIL"|"2023-11-01"|"11"|"PASSENGER"|"Interior paulista b"|287
"BRAZIL"|"2023-11-22"|"11"|"PASSENGER"|"Interior paulista a"|467
"BRAZIL"|"2023-11-06"|"11"|"PASSENGER"|"Fortaleza"|175
"BRAZIL"|"2023-11-13"|"11"|"LIGHT COMMERCIAL"|"Brasilia"|79
"BRAZIL"|"2023-11-24"|"11"|"PASSENGER"|"Espirito santo"|117
"BRAZIL"|"2023-11-21"|"11"|"LIGHT COMMERCIAL"|"Belem"|230
"BRAZIL"|"2023-11-24"|"11"|"PASSENGER"|"Interior mg"|245
"BRAZIL"|"2023-11-08"|"11"|"PASSENGER"|"Interior paulista b"|346
"BRAZIL"|"2023-11-29"|"11"|"LIGHT COMMERCIAL"|"Belem"|216
"BRAZIL"|"2023-11-16"|"11"|"PASSENGER"|"Porto alegre"|396
"BRAZIL"|"2023-11-14"|"11"|"LIGHT COMMERCIAL"|"Sao paulo"|140
"BRAZIL"|"2023-11-14"|"11"|"LIGHT COMMERCIAL"|"Interior paulista b"|179
"BRAZIL"|"2023-11-16"|"11"|"LIGHT COMMERCIAL"|"Belo horizonte"|311
"BRAZIL"|"2023-11-21"|"11"|"PASSENGER"|"Sao paulo"|1213
"BRAZIL"|"2023-11-09"|"11"|"PASSENGER"|"Interior mg"|274
"BRAZIL"|"2023-11-06"|"11"|"PASSENGER"|"Belem"|304
"BRAZIL"|"2023-11-21"|"11"|"LIGHT COMMERCIAL"|"Brasilia"|49
"BRAZIL"|"2023-11-13"|"11"|"LIGHT COMMERCIAL"|"Recife"|222
"BRAZIL"|"2023-11-24"|"11"|"LIGHT COMMERCIAL"|"Recife"|204
"BRAZIL"|"2023-11-14"|"11"|"PASSENGER"|"Belem"|270
"BRAZIL"|"2023-11-16"|"11"|"LIGHT COMMERCIAL"|"Parana"|177
"BRAZIL"|"2023-11-30"|"11"|"LIGHT COMMERCIAL"|"Rio de janeiro"|103
"BRAZIL"|"2023-11-24"|"11"|"PASSENGER"|"Rio de janeiro"|331
"BRAZIL"|"2023-11-23"|"11"|"PASSENGER"|"Belem"|324
"BRAZIL"|"2023-11-27"|"11"|"LIGHT COMMERCIAL"|"Recife"|168
"BRAZIL"|"2023-11-09"|"11"|"PASSENGER"|"Santa catarina"|322
"BRAZIL"|"2023-11-09"|"11"|"PASSENGER"|"Porto alegre"|311
"BRAZIL"|"2023-11-22"|"11"|"LIGHT COMMERCIAL"|"Belo horizonte"|272
"BRAZIL"|"2023-11-27"|"11"|"LIGHT COMMERCIAL"|"Centro oeste"|227
"BRAZIL"|"2023-11-17"|"11"|"LIGHT COMMERCIAL"|"Espirito santo"|36
"BRAZIL"|"2023-11-22"|"11"|"LIGHT COMMERCIAL"|"Sao paulo"|156
"BRAZIL"|"2023-11-25"|"11"|"PASSENGER"|"Centro oeste"|15
"BRAZIL"|"2023-11-10"|"11"|"PASSENGER"|"Rio de janeiro"|346
"BRAZIL"|"2023-11-07"|"11"|"TRUCKS"|"Parana"|82
"BRAZIL"|"2023-11-07"|"11"|"TRUCKS"|"Santa catarina"|30
"BRAZIL"|"2023-11-17"|"11"|"LIGHT COMMERCIAL"|"Interior paulista b"|158
"BRAZIL"|"2023-11-28"|"11"|"TRUCKS"|"Interior paulista b"|39
"BRAZIL"|"2023-11-28"|"11"|"LIGHT COMMERCIAL"|"Belem"|147
"BRAZIL"|"2023-11-15"|"11"|"PASSENGER"|"Interior paulista a"|72
"BRAZIL"|"2023-11-13"|"11"|"TRUCKS"|"Porto alegre"|53
"BRAZIL"|"2023-11-10"|"11"|"LIGHT COMMERCIAL"|"Rio de janeiro"|52
"BRAZIL"|"2023-11-01"|"11"|"TRUCKS"|"Centro oeste"|46
"BRAZIL"|"2023-11-14"|"11"|"TRUCKS"|"Interior paulista a"|38
"BRAZIL"|"2023-11-13"|"11"|"PASSENGER"|"Espirito santo"|49
"BRAZIL"|"2023-11-22"|"11"|"TRUCKS"|"Parana"|81
"BRAZIL"|"2023-11-18"|"11"|"PASSENGER"|"Belem"|21
"BRAZIL"|"2023-11-18"|"11"|"LIGHT COMMERCIAL"|"Interior paulista a"|11
"BRAZIL"|"2023-11-29"|"11"|"PASSENGER"|"Interior mg"|303
"BRAZIL"|"2023-11-09"|"11"|"TRUCKS"|"Porto alegre"|36
"BRAZIL"|"2023-11-07"|"11"|"TRUCKS"|"Centro oeste"|57
"BRAZIL"|"2023-11-21"|"11"|"LIGHT COMMERCIAL"|"Santa catarina"|100
"BRAZIL"|"2023-11-09"|"11"|"LIGHT COMMERCIAL"|"Porto alegre"|121
"BRAZIL"|"2023-11-28"|"11"|"LIGHT COMMERCIAL"|"Rio de janeiro"|51
"BRAZIL"|"2023-11-21"|"11"|"LIGHT COMMERCIAL"|"Fortaleza"|51
"BRAZIL"|"2023-11-21"|"11"|"TRUCKS"|"Sao paulo"|39
"BRAZIL"|"2023-11-17"|"11"|"TRUCKS"|"Recife"|49
"BRAZIL"|"2023-11-09"|"11"|"TRUCKS"|"Brasilia"|3
"BRAZIL"|"2023-11-10"|"11"|"TRUCKS"|"Interior paulista b"|32
"BRAZIL"|"2023-11-22"|"11"|"TRUCKS"|"Centro oeste"|41
"BRAZIL"|"2023-11-03"|"11"|"LIGHT COMMERCIAL"|"Recife"|125
"BRAZIL"|"2023-11-01"|"11"|"TRUCKS"|"Interior paulista b"|45
"BRAZIL"|"2023-11-17"|"11"|"LIGHT COMMERCIAL"|"Brasilia"|25
"BRAZIL"|"2023-11-21"|"11"|"TRUCKS"|"Interior mg"|39
"BRAZIL"|"2023-11-14"|"11"|"BUS"|"Belo horizonte"|10
"BRAZIL"|"2023-11-17"|"11"|"TRUCKS"|"Parana"|51
"BRAZIL"|"2023-11-02"|"11"|"TRUCKS"|"Brasilia"|1
"BRAZIL"|"2023-11-11"|"11"|"LIGHT COMMERCIAL"|"Santa catarina"|5
"BRAZIL"|"2023-11-09"|"11"|"TRUCKS"|"Fortaleza"|10
"BRAZIL"|"2023-11-06"|"11"|"BUS"|"Porto alegre"|10
"BRAZIL"|"2023-11-30"|"11"|"TRUCKS"|"Santa catarina"|39
"BRAZIL"|"2023-11-24"|"11"|"LIGHT COMMERCIAL"|"Espirito santo"|44
"BRAZIL"|"2023-11-18"|"11"|"PASSENGER"|"Brasilia"|17
"BRAZIL"|"2023-11-09"|"11"|"TRUCKS"|"Belo horizonte"|34
"BRAZIL"|"2023-11-10"|"11"|"TRUCKS"|"Brasilia"|4
"BRAZIL"|"2023-11-27"|"11"|"BUS"|"Centro oeste"|3
"BRAZIL"|"2023-11-17"|"11"|"TRUCKS"|"Interior paulista b"|35
"BRAZIL"|"2023-11-20"|"11"|"TRUCKS"|"Interior paulista b"|3
"BRAZIL"|"2023-11-08"|"11"|"BUS"|"Belem"|3
"BRAZIL"|"2023-11-23"|"11"|"LIGHT COMMERCIAL"|"Sao paulo"|113
"BRAZIL"|"2023-11-27"|"11"|"BUS"|"Belo horizonte"|7
"BRAZIL"|"2023-11-27"|"11"|"BUS"|"Sao paulo"|24
"BRAZIL"|"2023-11-10"|"11"|"TRUCKS"|"Fortaleza"|12
"BRAZIL"|"2023-11-15"|"11"|"LIGHT COMMERCIAL"|"Sao paulo"|7
"BRAZIL"|"2023-11-17"|"11"|"TRUCKS"|"Belem"|24
"BRAZIL"|"2023-11-21"|"11"|"TRUCKS"|"Brasilia"|5
"BRAZIL"|"2023-11-08"|"11"|"TRUCKS"|"Interior mg"|20
"BRAZIL"|"2023-11-16"|"11"|"TRUCKS"|"Santa catarina"|43
"BRAZIL"|"2023-11-24"|"11"|"BUS"|"Recife"|4
"BRAZIL"|"2023-11-06"|"11"|"TRUCKS"|"Interior mg"|15
"BRAZIL"|"2023-11-29"|"11"|"BUS"|"Interior paulista a"|8
"BRAZIL"|"2023-11-23"|"11"|"BUS"|"Sao paulo"|23
"BRAZIL"|"2023-11-14"|"11"|"TRUCKS"|"Santa catarina"|26
"BRAZIL"|"2023-11-27"|"11"|"TRUCKS"|"Recife"|28
"BRAZIL"|"2023-11-25"|"11"|"LIGHT COMMERCIAL"|"Fortaleza"|5
"BRAZIL"|"2023-11-22"|"11"|"BUS"|"Espirito santo"|12
"BRAZIL"|"2023-11-17"|"11"|"TRUCKS"|"Rio de janeiro"|13
"BRAZIL"|"2023-11-23"|"11"|"TRUCKS"|"Interior paulista a"|11
"BRAZIL"|"2023-11-10"|"11"|"TRUCKS"|"Belem"|25
"BRAZIL"|"2023-11-06"|"11"|"BUS"|"Interior mg"|5
"BRAZIL"|"2023-11-25"|"11"|"TRUCKS"|"Sao paulo"|4
"BRAZIL"|"2023-11-22"|"11"|"TRUCKS"|"Espirito santo"|10
"BRAZIL"|"2023-11-25"|"11"|"PASSENGER"|"Santa catarina"|5
"BRAZIL"|"2023-11-01"|"11"|"TRUCKS"|"Belo horizonte"|5
"BRAZIL"|"2023-11-03"|"11"|"LIGHT COMMERCIAL"|"Interior mg"|1
"BRAZIL"|"2023-11-30"|"11"|"BUS"|"Centro oeste"|3
"BRAZIL"|"2023-11-16"|"11"|"TRUCKS"|"Rio de janeiro"|6
"BRAZIL"|"2023-11-02"|"11"|"PASSENGER"|"Interior mg"|1
"BRAZIL"|"2023-11-23"|"11"|"TRUCKS"|"Brasilia"|2
"BRAZIL"|"2023-11-16"|"11"|"BUS"|"Belo horizonte"|6
"BRAZIL"|"2023-11-29"|"11"|"BUS"|"Interior paulista b"|3
"BRAZIL"|"2023-11-18"|"11"|"TRUCKS"|"Interior paulista a"|1
"BRAZIL"|"2023-11-25"|"11"|"TRUCKS"|"Centro oeste"|6
"BRAZIL"|"2023-11-06"|"11"|"BUS"|"Belo horizonte"|4
"BRAZIL"|"2023-11-24"|"11"|"TRUCKS"|"Belo horizonte"|9
"BRAZIL"|"2023-11-28"|"11"|"TRUCKS"|"Brasilia"|2
"BRAZIL"|"2023-11-28"|"11"|"BUS"|"Centro oeste"|5
"BRAZIL"|"2023-11-03"|"11"|"BUS"|"Porto alegre"|2
"BRAZIL"|"2023-11-06"|"11"|"BUS"|"Fortaleza"|1
"BRAZIL"|"2023-11-03"|"11"|"TRUCKS"|"Belem"|4
"BRAZIL"|"2023-11-08"|"11"|"BUS"|"Centro oeste"|1
"BRAZIL"|"2023-11-01"|"11"|"BUS"|"Rio de janeiro"|7
"BRAZIL"|"2023-12-09"|"12"|"LIGHT COMMERCIAL"|"Belem"|13
"BRAZIL"|"2023-12-09"|"12"|"LIGHT COMMERCIAL"|"Recife"|1
"BRAZIL"|"2023-12-09"|"12"|"PASSENGER"|"Santa catarina"|12
"BRAZIL"|"2023-12-05"|"12"|"PASSENGER"|"Belem"|326
"BRAZIL"|"2023-12-05"|"12"|"LIGHT COMMERCIAL"|"Interior mg"|113
"BRAZIL"|"2023-12-05"|"12"|"LIGHT COMMERCIAL"|"Interior paulista b"|135
"BRAZIL"|"2023-12-05"|"12"|"LIGHT COMMERCIAL"|"Belo horizonte"|255
"BRAZIL"|"2023-12-05"|"12"|"TRUCKS"|"Interior paulista a"|40
"BRAZIL"|"2023-12-05"|"12"|"LIGHT COMMERCIAL"|"Parana"|131
"BRAZIL"|"2023-12-05"|"12"|"BUS"|"Rio de janeiro"|25
"BRAZIL"|"2023-12-05"|"12"|"TRUCKS"|"Espirito santo"|28
"BRAZIL"|"2023-12-05"|"12"|"BUS"|"Espirito santo"|2
"BRAZIL"|"2023-12-05"|"12"|"BUS"|"Interior paulista b"|4
"BRAZIL"|"2023-12-08"|"12"|"PASSENGER"|"Sao paulo"|1340
"BRAZIL"|"2023-12-08"|"12"|"LIGHT COMMERCIAL"|"Belem"|58
"BRAZIL"|"2023-12-08"|"12"|"PASSENGER"|"Centro oeste"|361
"BRAZIL"|"2023-12-08"|"12"|"PASSENGER"|"Porto alegre"|354
"BRAZIL"|"2023-12-08"|"12"|"LIGHT COMMERCIAL"|"Recife"|91
"BRAZIL"|"2023-12-08"|"12"|"LIGHT COMMERCIAL"|"Sao paulo"|128
"BRAZIL"|"2023-12-08"|"12"|"PASSENGER"|"Parana"|404
"BRAZIL"|"2023-12-08"|"12"|"LIGHT COMMERCIAL"|"Espirito santo"|40
"BRAZIL"|"2023-12-12"|"12"|"PASSENGER"|"Interior paulista a"|280
"BRAZIL"|"2023-12-12"|"12"|"PASSENGER"|"Belem"|282
"BRAZIL"|"2023-12-12"|"12"|"PASSENGER"|"Interior mg"|169
"BRAZIL"|"2023-12-12"|"12"|"LIGHT COMMERCIAL"|"Belem"|165
"BRAZIL"|"2023-12-12"|"12"|"TRUCKS"|"Interior paulista a"|22
"BRAZIL"|"2023-12-12"|"12"|"PASSENGER"|"Santa catarina"|438
"BRAZIL"|"2023-12-14"|"12"|"PASSENGER"|"Fortaleza"|241
"BRAZIL"|"2023-12-14"|"12"|"LIGHT COMMERCIAL"|"Centro oeste"|205
"BRAZIL"|"2023-10-31"|"10"|"TRUCKS"|"Parana"|39
"BRAZIL"|"2023-10-31"|"10"|"LIGHT COMMERCIAL"|"Espirito santo"|47
"BRAZIL"|"2023-12-13"|"12"|"LIGHT COMMERCIAL"|"Porto alegre"|158
"BRAZIL"|"2023-12-13"|"12"|"LIGHT COMMERCIAL"|"Interior paulista b"|182
"BRAZIL"|"2023-12-13"|"12"|"TRUCKS"|"Brasilia"|4
"BRAZIL"|"2023-12-13"|"12"|"PASSENGER"|"Espirito santo"|101
"BRAZIL"|"2023-12-13"|"12"|"TRUCKS"|"Santa catarina"|61
"BRAZIL"|"2023-12-08"|"12"|"PASSENGER"|"Brasilia"|179
"BRAZIL"|"2023-12-08"|"12"|"LIGHT COMMERCIAL"|"Fortaleza"|43
"BRAZIL"|"2023-12-08"|"12"|"TRUCKS"|"Espirito santo"|10
"BRAZIL"|"2023-12-12"|"12"|"LIGHT COMMERCIAL"|"Fortaleza"|63
"BRAZIL"|"2023-12-13"|"12"|"BUS"|"Sao paulo"|12
"BRAZIL"|"2023-12-13"|"12"|"TRUCKS"|"Espirito santo"|6
"BRAZIL"|"2023-12-08"|"12"|"TRUCKS"|"Santa catarina"|69
"BRAZIL"|"2023-12-12"|"12"|"BUS"|"Santa catarina"|6
"BRAZIL"|"2023-12-14"|"12"|"BUS"|"Centro oeste"|4
"BRAZIL"|"2023-12-08"|"12"|"BUS"|"Parana"|5
"BRAZIL"|"2023-12-12"|"12"|"BUS"|"Interior paulista b"|5
"BRAZIL"|"2023-12-08"|"12"|"BUS"|"Belo horizonte"|1
"BRAZIL"|"2023-12-11"|"12"|"PASSENGER"|"Recife"|534
"BRAZIL"|"2023-12-11"|"12"|"PASSENGER"|"Sao paulo"|1468
"BRAZIL"|"2023-12-11"|"12"|"TRUCKS"|"Parana"|40
